""
epoch,train_loss,train_acc,test_loss,test_acc
1,4.339285834019001,0.05784999206662178,3.9389600386986365,0.10819999873638153
2,3.8517776690996612,0.11740567535161972,3.564787378677955,0.15960000455379486
3,3.6699802490381095,0.1519894003868103,3.412956286699344,0.18930000066757202
4,3.5491231086926582,0.17110008001327515,3.201200858140603,0.22679999470710754
5,3.4659976415145093,0.18910185992717743,3.13636362246978,0.23520000278949738
6,3.415661213336847,0.20260734856128693,3.119511582912543,0.24320000410079956
7,3.3624285691823714,0.21117326617240906,3.107677863194392,0.24969999492168427
8,3.324211352299421,0.21886473894119263,2.908928470733838,0.27630001306533813
9,3.284461372326582,0.22593501210212708,2.950601568588844,0.27320000529289246
10,3.279513256977766,0.22801066935062408,2.9347103100556593,0.2793000042438507
11,3.2776521792778603,0.2294832020998001,2.921863772930243,0.27079999446868896
12,3.256836249278142,0.2344915270805359,2.860060370885409,0.2842999994754791
13,3.245823089281718,0.23578177392482758,2.903515045459454,0.2858000099658966
14,3.196895199555617,0.2450341284275055,2.7823961025629287,0.3003000020980835
15,3.207460018304678,0.24037331342697144,2.8293144488945985,0.2962999939918518
16,3.1946887077429356,0.2440769523382187,2.786821799400525,0.3019999861717224
17,3.1287748630230245,0.2549135684967041,2.7506400560721374,0.3140000104904175
18,3.1670973337613617,0.2517867684364319,2.6984966718233547,0.3199000060558319
19,3.135112955631354,0.25768694281578064,2.701874778820918,0.32829999923706055
20,3.112355284201793,0.25954458117485046,2.6976029781194835,0.3260999917984009
21,3.054906966136052,0.2692732810974121,2.6588979287025256,0.32749998569488525
22,3.0776678922848824,0.270375519990921,2.6562304374499197,0.3319000005722046
23,3.042989705159114,0.27525290846824646,2.716748139797113,0.31929999589920044
24,3.06907030130044,0.26835671067237854,2.6557762164335985,0.33640000224113464
25,3.018788863451053,0.2819370627403259,2.596171559431614,0.33799999952316284
26,3.007062027393243,0.2840224504470825,2.6855023365754347,0.3208000063896179
27,2.9848318460660104,0.28618863224983215,2.5453595182834525,0.353300005197525
28,2.9951844808382866,0.28806400299072266,2.539973197839199,0.35120001435279846
29,2.963753176958133,0.2908943295478821,2.558219747665601,0.3538999855518341
30,3.004645802424504,0.28787314891815186,2.51919241134937,0.3589000105857849
31,2.996185592504648,0.2881331741809845,2.544828870357611,0.3515999913215637
32,2.96826223165561,0.29445651173591614,2.5226767246539774,0.3637000024318695
33,2.9517795953995143,0.29434600472450256,2.447259844877781,0.37610000371932983
34,2.9664318775519347,0.29400256276130676,2.5658169281788363,0.3546999990940094
35,2.9415712191508367,0.2950301170349121,2.5015237545355773,0.3659999966621399
36,2.948918750958565,0.2973997890949249,2.525735366038787,0.3596999943256378
37,2.9611849876550527,0.29613983631134033,2.543852692995316,0.35910001397132874
38,2.910529120763143,0.30596596002578735,2.487453051102467,0.36410000920295715
39,2.9101793772135025,0.3028111755847931,2.460460196702908,0.37380000948905945
40,2.9175769017292903,0.3040875196456909,2.459856485709166,0.37689998745918274
41,2.7350145538647967,0.3470172584056854,2.152618856002123,0.44429999589920044
42,2.63893051025195,0.3666427731513977,2.160924731156765,0.44209998846054077
43,2.6513013472923865,0.3662698566913605,2.1429316707146473,0.4397999942302704
44,2.6538362472485275,0.36575499176979065,2.1252754789132338,0.45089998841285706
45,2.6239682585765154,0.36942750215530396,2.144726349757268,0.44920000433921814
46,2.6148627788592607,0.3711773157119751,2.1202951119496274,0.45159998536109924
47,2.66480262310077,0.36426448822021484,2.2002556232305674,0.4375
48,2.618479774854122,0.3685310184955597,2.1255108133340492,0.45489999651908875
49,2.61162497875018,0.37148967385292053,2.126219080044673,0.45019999146461487
50,2.667585564270998,0.3615424931049347,2.176437498667301,0.4359000027179718
51,2.637709984106895,0.36860960721969604,2.166775102798755,0.44110000133514404
52,2.616941872315529,0.3716152608394623,2.1547019558075147,0.4447000026702881
53,2.612585425376892,0.3710448443889618,2.14087029450979,0.44350001215934753
54,2.6027645346445913,0.3737339973449707,2.155771480156825,0.4465999901294708
55,2.575299423474532,0.38110268115997314,2.0753144530149608,0.4611000120639801
56,2.6324235054162832,0.3688669800758362,2.117156844872695,0.45590001344680786
57,2.6192565355545434,0.3711610436439514,2.08359409448428,0.46140000224113464
58,2.596056493429037,0.37537679076194763,2.1123257936575475,0.4496000111103058
59,2.569279554257026,0.3800976872444153,2.102545806994805,0.4587000012397766
60,2.6121656286410797,0.37282615900039673,2.110825017476693,0.45489999651908875
61,2.611875989498236,0.37274762988090515,2.145160196683346,0.4526999890804291
62,2.599256292061928,0.37441426515579224,2.236597336255587,0.4268999993801117
63,2.557675270545177,0.38433295488357544,2.0682284021988893,0.4684999883174896
64,2.61758455435435,0.37370172142982483,2.1174491475789976,0.45399999618530273
